numer_sta,date,t,u,pres,tend24
7690,20200620210000,294.150000,80,101350,40
7015,20200621000000,289.150000,75,101390,-140
7110,20200621000000,288.850000,96,100540,-230
7149,20200621000000,288.750000,76,101020,0
7190,20200621000000,286.650000,98,100390,100
7481,20200621000000,289.450000,72,99320,70
7630,20200621000000,292.150000,75,100520,100
7690,20200621000000,293.250000,57,101250,-100
7015,20200621030000,286.850000,88,101310,-230
7110,20200621030000,289.150000,98,100480,-250
7149,20200621030000,287.250000,87,100970,-50
7190,20200621030000,284.750000,99,100320,10
7481,20200621030000,287.650000,79,99270,0
7630,20200621030000,289.550000,83,100490,80
7690,20200621030000,292.750000,71,101210,-130
7015,20200621060000,289.450000,79,101330,-270
7110,20200621060000,287.650000,93,100660,-80
7149,20200621060000,288.650000,81,101010,-80
7190,20200621060000,289.050000,93,100390,20
7481,20200621060000,290.650000,68,99380,60
7630,20200621060000,289.250000,83,100660,180
7690,20200621060000,294.550000,55,101240,-130
7015,20200621090000,294.350000,61,101310,-370
7110,20200621090000,290.250000,77,100830,10
7149,20200621090000,292.350000,68,101070,-60
7190,20200621090000,294.950000,63,100390,20
7481,20200621090000,295.150000,54,99360,10
7630,20200621090000,294.450000,60,100710,220
7690,20200621090000,296.150000,70,101250,-160
7015,20200621120000,293.450000,62,101390,-240
7110,20200621120000,290.450000,69,101010,150
7149,20200621120000,293.550000,69,101110,10
7190,20200621120000,297.350000,54,100330,-20
7481,20200621120000,297.450000,42,99350,60
7630,20200621120000,297.550000,48,100690,240
7690,20200621120000,296.950000,69,101240,-200
7015,20200621150000,294.450000,66,101380,-160
7110,20200621150000,291.750000,62,101170,300
7149,20200621150000,294.550000,70,101040,20
7190,20200621150000,298.550000,47,100270,30
7481,20200621150000,298.150000,40,99320,110
7630,20200621150000,299.650000,44,100650,270
7690,20200621150000,297.350000,73,101190,-160
7015,20200621180000,289.950000,70,101490,40
7110,20200621180000,289.650000,68,101300,550
7149,20200621180000,290.950000,92,101130,160
7190,20200621180000,297.150000,57,100280,-60
7481,20200621180000,297.550000,46,99370,170
7630,20200621180000,297.750000,52,100680,320
7690,20200621180000,297.450000,69,101220,-80
7015,20200621210000,287.050000,79,101670,210
7110,20200621210000,285.750000,90,101430,730
7149,20200621210000,288.950000,83,101360,330
7190,20200621210000,292.150000,78,100400,20
7481,20200621210000,293.950000,60,99540,250
7630,20200621210000,294.750000,64,100850,330
7690,20200621210000,295.950000,59,101330,-20
7015,20200622000000,285.450000,90,101790,400
7110,20200622000000,285.250000,94,101470,930
7149,20200622000000,286.650000,91,101510,490
7190,20200622000000,292.250000,69,100520,130
7481,20200622000000,291.350000,75,99630,310
7630,20200622000000,293.650000,70,100900,380
7690,20200622000000,296.050000,50,101340,90
7015,20200622030000,284.750000,95,101860,550
7110,20200622030000,284.950000,97,101450,970
7149,20200622030000,284.550000,95,101560,590
7190,20200622030000,291.050000,81,100580,260
7481,20200622030000,290.850000,80,99620,350
7630,20200622030000,291.650000,77,100870,380
7690,20200622030000,295.550000,53,101310,100
7015,20200622060000,286.750000,92,102010,680
7110,20200622060000,286.950000,96,101450,790
7149,20200622060000,287.350000,87,101650,640
7190,20200622060000,292.150000,60,100700,310
7481,20200622060000,292.850000,75,99620,240
7630,20200622060000,291.350000,77,100890,230
7690,20200622060000,297.550000,50,101420,180
7015,20200622090000,292.250000,51,102110,800
7110,20200622090000,290.250000,76,101480,650
7149,20200622090000,291.850000,64,101690,620
7190,20200622090000,294.450000,51,100750,360
7481,20200622090000,294.550000,69,99610,250
7630,20200622090000,292.650000,74,100840,130
7690,20200622090000,297.750000,64,101450,200
7015,20200622120000,294.550000,42,102160,770
7110,20200622120000,292.350000,61,101480,470
7149,20200622120000,294.550000,51,101670,560
7190,20200622120000,297.150000,43,100740,410
7481,20200622120000,297.150000,53,99560,210
7630,20200622120000,296.750000,55,100770,80
7690,20200622120000,299.250000,66,101420,180
7015,20200622150000,296.650000,41,102030,650
7110,20200622150000,293.150000,63,101370,200
7149,20200622150000,296.650000,44,101520,480
7190,20200622150000,298.850000,38,100630,360
7481,20200622150000,298.350000,47,99410,90
7630,20200622150000,299.450000,47,100530,-120
7690,20200622150000,298.950000,75,101380,190
7015,20200622180000,295.950000,43,101950,460
7110,20200622180000,292.150000,67,101250,-50
7149,20200622180000,295.950000,46,101420,290
7190,20200622180000,297.350000,38,100580,300
7481,20200622180000,297.450000,48,99310,-60
7630,20200622180000,298.750000,45,100390,-290
7690,20200622180000,298.050000,70,101400,180
7015,20200622210000,290.950000,57,102000,330
7110,20200622210000,287.350000,84,101280,-150
7149,20200622210000,290.550000,67,101450,90
7190,20200622210000,291.350000,61,100620,220
7481,20200622210000,293.950000,58,99360,-180
7630,20200622210000,295.050000,55,100430,-420
7690,20200622210000,298.150000,51,101450,120
7015,20200623000000,288.550000,79,102010,220
7110,20200623000000,285.350000,95,101220,-250
7149,20200623000000,288.850000,71,101430,-80
7190,20200623000000,287.750000,82,100640,120
7481,20200623000000,291.750000,64,99340,-290
7630,20200623000000,290.050000,79,100360,-540
7690,20200623000000,296.850000,46,101480,140
7015,20200623030000,286.350000,86,101980,120
7110,20200623030000,284.850000,95,101080,-370
7149,20200623030000,286.250000,87,101390,-170
7190,20200623030000,286.150000,88,100620,40
7481,20200623030000,288.650000,73,99340,-280
7630,20200623030000,288.050000,88,100230,-640
7690,20200623030000,296.150000,48,101440,130
7015,20200623060000,289.850000,75,101980,-30
7110,20200623060000,288.350000,91,101060,-390
7149,20200623060000,291.750000,68,101380,-270
7190,20200623060000,290.950000,73,100640,-60
7481,20200623060000,290.050000,70,99360,-260
7630,20200623060000,289.750000,85,100220,-670
7690,20200623060000,297.750000,45,101520,100
7015,20200623090000,296.150000,48,101990,-120
7110,20200623090000,295.350000,59,101030,-450
7149,20200623090000,297.150000,50,101350,-340
7190,20200623090000,297.450000,59,100610,-140
7481,20200623090000,294.350000,59,99340,-270
7630,20200623090000,297.650000,55,100150,-690
7690,20200623090000,298.650000,61,101560,110
7015,20200623120000,299.150000,40,101930,-230
7110,20200623120000,298.950000,54,100990,-490
7149,20200623120000,299.650000,44,101260,-410
7190,20200623120000,300.350000,46,100520,-220
7481,20200623120000,299.050000,46,99230,-330
7630,20200623120000,301.850000,44,100030,-740
7690,20200623120000,299.150000,67,101560,140
7015,20200623150000,300.750000,39,101790,-240
7110,20200623150000,300.550000,46,100840,-530
7149,20200623150000,302.050000,34,101080,-440
7190,20200623150000,301.250000,42,100410,-220
7481,20200623150000,301.750000,44,99060,-350
7630,20200623150000,303.250000,37,99870,-660
7690,20200623150000,299.450000,70,101450,70
7015,20200623180000,299.950000,41,101670,-280
7110,20200623180000,298.850000,57,100710,-540
7149,20200623180000,301.150000,33,100980,-440
7190,20200623180000,299.550000,38,100350,-230
7481,20200623180000,301.650000,44,98960,-350
7630,20200623180000,303.050000,34,99780,-610
7690,20200623180000,297.950000,72,101430,30
7015,20200623210000,295.850000,51,101690,-310
7110,20200623210000,292.250000,82,100730,-550
7149,20200623210000,296.950000,46,101010,-440
7190,20200623210000,295.550000,45,100430,-190
7481,20200623210000,296.750000,60,99020,-340
7630,20200623210000,298.650000,51,99870,-560
7690,20200623210000,295.450000,77,101500,50
7015,20200624000000,293.250000,61,101640,-370
7110,20200624000000,289.250000,88,100690,-530
7149,20200624000000,293.950000,57,100940,-490
7190,20200624000000,289.550000,74,100390,-250
7481,20200624000000,294.850000,64,98990,-350
7630,20200624000000,294.150000,63,99830,-530
7690,20200624000000,296.050000,55,101490,10
7015,20200624030000,291.150000,67,101590,-390
7110,20200624030000,286.650000,95,100580,-500
7149,20200624030000,292.150000,61,100850,-540
7190,20200624030000,287.350000,83,100330,-290
7481,20200624030000,292.650000,78,98990,-350
7630,20200624030000,292.350000,79,99760,-470
7690,20200624030000,294.750000,63,101510,70
7015,20200624060000,293.650000,60,101620,-360
7110,20200624060000,290.050000,93,100540,-520
7149,20200624060000,293.850000,56,100880,-500
7190,20200624060000,292.550000,65,100360,-280
7481,20200624060000,294.350000,74,99040,-320
7630,20200624060000,293.450000,78,99800,-420
7690,20200624060000,297.450000,59,101550,30
7015,20200624090000,300.650000,40,101550,-440
7110,20200624090000,299.450000,57,100500,-530
7149,20200624090000,299.650000,49,100830,-520
7190,20200624090000,298.250000,48,100330,-280
7481,20200624090000,300.150000,52,98990,-350
7630,20200624090000,298.450000,67,99790,-360
7690,20200624090000,297.850000,73,101540,-20
7015,20200624120000,303.050000,33,101460,-470
7110,20200624120000,300.350000,47,100470,-520
7149,20200624120000,303.450000,33,100710,-550
7190,20200624120000,301.550000,35,100210,-310
7481,20200624120000,303.550000,44,98890,-340
7630,20200624120000,302.250000,56,99760,-270
7690,20200624120000,297.950000,78,101570,10
7015,20200624150000,304.250000,32,101330,-460
7110,20200624150000,300.850000,49,100430,-410
7149,20200624150000,304.850000,29,100620,-460
7190,20200624150000,302.250000,30,100120,-290
7481,20200624150000,305.550000,35,98810,-250
7630,20200624150000,304.450000,46,99710,-160
7690,20200624150000,298.550000,79,101510,60
7015,20200624180000,303.150000,34,101260,-410
7110,20200624180000,299.450000,51,100360,-350
7149,20200624180000,303.650000,31,100540,-440
7190,20200624180000,300.250000,34,100050,-300
7481,20200624180000,304.850000,31,98740,-220
7630,20200624180000,300.150000,60,99730,-50
7690,20200624180000,297.950000,73,101440,10
7015,20200624210000,298.550000,46,101300,-390
7110,20200624210000,292.250000,80,100440,-290
7149,20200624210000,298.850000,45,100630,-380
7190,20200624210000,295.450000,47,100120,-310
7481,20200624210000,300.750000,38,98840,-180
7630,20200624210000,296.250000,62,99850,-20
7690,20200624210000,296.350000,77,101480,-20
7015,20200625000000,295.350000,53,101300,-340
7110,20200625000000,290.750000,91,100370,-320
7149,20200625000000,295.850000,49,100600,-340
7190,20200625000000,289.850000,71,100110,-280
7481,20200625000000,297.650000,47,98850,-140
7630,20200625000000,293.550000,70,99860,30
7690,20200625000000,295.350000,62,101440,-50
7015,20200625030000,292.350000,61,101200,-390
7110,20200625030000,288.550000,94,100200,-380
7149,20200625030000,293.750000,50,100490,-360
7190,20200625030000,287.750000,78,100050,-280
7481,20200625030000,294.450000,62,98800,-190
7630,20200625030000,292.250000,73,99860,100
7690,20200625030000,294.750000,61,101400,-110
7015,20200625060000,294.150000,56,101170,-450
7110,20200625060000,291.850000,95,100150,-390
7149,20200625060000,295.350000,49,100460,-420
7190,20200625060000,292.250000,65,100040,-320
7481,20200625060000,296.150000,58,98840,-200
7630,20200625060000,294.150000,70,99850,50
7690,20200625060000,296.250000,62,101460,-90
7015,20200625090000,300.650000,37,101140,-410
7110,20200625090000,299.250000,63,100230,-270
7149,20200625090000,300.550000,45,100440,-390
7190,20200625090000,298.550000,46,99990,-340
7481,20200625090000,300.250000,44,98810,-180
7630,20200625090000,299.250000,60,99800,10
7690,20200625090000,297.650000,75,101450,-90
7015,20200625120000,302.850000,34,101020,-440
7110,20200625120000,297.750000,73,100230,-240
7149,20200625120000,305.350000,39,100340,-370
7190,20200625120000,301.950000,39,99890,-320
7481,20200625120000,303.750000,34,98750,-140
7630,20200625120000,303.250000,49,99770,10
7690,20200625120000,298.550000,74,101480,-90
7015,20200625150000,304.450000,27,100860,-470
7110,20200625150000,295.850000,76,100130,-300
7149,20200625150000,305.750000,37,100190,-430
7190,20200625150000,302.550000,39,99770,-350
7481,20200625150000,305.450000,28,98620,-190
7630,20200625150000,305.650000,40,99620,-90
7690,20200625150000,298.150000,76,101420,-90
7015,20200625180000,304.050000,29,100730,-530
7110,20200625180000,295.350000,71,100150,-210
7149,20200625180000,304.150000,38,100100,-440
7190,20200625180000,299.450000,50,99730,-320
7481,20200625180000,304.050000,30,98550,-190
7630,20200625180000,301.550000,54,99630,-100
7690,20200625180000,297.450000,74,101360,-80
7015,20200625210000,298.250000,46,100690,-610
7110,20200625210000,288.850000,92,100190,-250
7149,20200625210000,298.250000,71,100140,-490
7190,20200625210000,293.750000,70,99750,-370
7481,20200625210000,299.650000,43,98610,-230
7630,20200625210000,298.450000,56,99860,10
7690,20200625210000,296.350000,81,101450,-30
7015,20200626000000,294.050000,60,100650,-650
7110,20200626000000,287.850000,96,100140,-230
7149,20200626000000,297.550000,57,100050,-550
7190,20200626000000,290.050000,85,99650,-460
7481,20200626000000,297.050000,47,98650,-200
7630,20200626000000,294.850000,75,99830,-30
7690,20200626000000,294.250000,78,101450,10
7015,20200626030000,292.450000,68,100500,-700
7110,20200626030000,287.650000,96,100080,-120
7149,20200626030000,294.250000,77,100000,-490
7190,20200626030000,290.150000,84,99560,-490
7481,20200626030000,296.050000,47,98640,-160
7630,20200626030000,294.150000,77,99720,-140
7690,20200626030000,293.750000,76,101410,10
7015,20200626060000,293.950000,72,100510,-660
7110,20200626060000,287.750000,96,100080,-70
7149,20200626060000,294.550000,80,100190,-270
7190,20200626060000,294.050000,71,99590,-450
7481,20200626060000,295.850000,49,98770,-70
7630,20200626060000,294.450000,77,99760,-90
7690,20200626060000,295.550000,68,101440,-20
7015,20200626090000,296.950000,67,100500,-640
7110,20200626090000,288.350000,93,100120,-110
7149,20200626090000,295.250000,85,100180,-260
7190,20200626090000,294.950000,82,99610,-380
7481,20200626090000,292.650000,79,98970,160
7630,20200626090000,299.450000,61,99700,-100
7690,20200626090000,298.050000,70,101440,-10
7015,20200626120000,298.350000,71,100490,-530
7110,20200626120000,289.350000,82,100050,-180
7149,20200626120000,301.150000,54,100120,-220
7190,20200626120000,301.150000,57,99500,-390
7481,20200626120000,298.250000,59,98790,40
7630,20200626120000,302.650000,55,99540,-230
7690,20200626120000,298.550000,68,101440,-40
7015,20200626150000,300.450000,56,100430,-430
7110,20200626150000,291.250000,71,99960,-170
7149,20200626150000,302.850000,45,99980,-210
7190,20200626150000,293.350000,87,99600,-170
7481,20200626150000,301.550000,46,98560,-60
7630,20200626150000,302.050000,59,99430,-190
7690,20200626150000,298.250000,73,101380,-40
7015,20200626180000,300.750000,51,100360,-370
7110,20200626180000,290.950000,76,99820,-330
7149,20200626180000,301.350000,53,99920,-180
7190,20200626180000,295.050000,82,99500,-230
7481,20200626180000,301.050000,44,98480,-70
7630,20200626180000,299.150000,61,99420,-210
7690,20200626180000,296.950000,76,101280,-80
7015,20200626210000,293.250000,79,100520,-170
7110,20200626210000,288.750000,96,99660,-530
7149,20200626210000,297.850000,63,100010,-130
7190,20200626210000,292.950000,91,99520,-230
7481,20200626210000,298.450000,49,98500,-110
7630,20200626210000,291.050000,89,99790,-70
7690,20200626210000,296.250000,82,101360,-90
7015,20200627000000,290.950000,86,100460,-190
7110,20200627000000,288.650000,93,99620,-520
7149,20200627000000,293.850000,85,100070,20
7190,20200627000000,290.350000,97,99520,-130
7481,20200627000000,296.850000,48,98700,50
7630,20200627000000,291.450000,93,99760,-70
7690,20200627000000,294.650000,77,101330,-120
7015,20200627030000,290.150000,90,100380,-120
7110,20200627030000,288.350000,96,99470,-610
7149,20200627030000,292.250000,82,100030,30
7190,20200627030000,289.450000,99,99490,-70
7481,20200627030000,293.150000,70,98650,10
7630,20200627030000,291.250000,93,99800,80
